run_id,exported_at,cluster,flow,tool_name,status,iac_task_id,task_elapsed_seconds,module_elapsed_seconds,total_count,area_count,building_count,floor_count,device_count,role_counts,size_bytes,latest_file,history_file,error
2026-06-22_11-13-53,2026-06-22T05:48:45Z,LAB,user_role,user_role_config,completed,d339546a-902e-4e3b-89d0-58c43fac14f3,152.375,,39,,,,,,6504,data/lab/latest/user_role_playbook_config.yml,data/lab/history/2026-06-22_11-13-53/user_role_playbook_config.yml,
2026-06-22_11-13-53,2026-06-22T05:49:20Z,LAB,ise_radius_integration,ise_radius_integration_config,completed,902ec83a-2201-484a-abc1-3ad3967e630a,34.297,,1,,,,,,2299,data/lab/latest/ise_radius_integration_playbook_config.yml,data/lab/history/2026-06-22_11-13-53/ise_radius_integration_playbook_config.yml,
2026-06-22_11-13-53,2026-06-22T06:03:07Z,LAB,device_credential,device_credential_config,completed,81d54c96-22b3-4f9d-993e-93d1ac39c5c0,827.437,,5,,,,,,2139,data/lab/latest/device_credential_playbook_config.yml,data/lab/history/2026-06-22_11-13-53/device_credential_playbook_config.yml,
2026-06-22_11-13-53,2026-06-22T06:07:05Z,LAB,provision,provision_config,completed,c3526d06-d48e-4ccf-b2b5-123884127b58,238.329,,24,,,,,,4792,data/lab/latest/provision_playbook_config.yml,data/lab/history/2026-06-22_11-13-53/provision_playbook_config.yml,
2026-06-22_11-13-53,2026-06-22T06:47:08Z,LAB,accesspoint,accesspoint_config,failed,1a1f246e-b774-46a9-9c21-685fe2fb53da,2402.593,,,,,,,,,,,No generated YAML found in task detail
2026-06-22_11-13-53,2026-06-22T06:59:31Z,LAB,accesspoint_location,accesspoint_location_config,failed,b9f8308d-1088-4e37-af6a-3839427e8239,742.797,,,,,,,,,,,"{""iacTaskId"":""b9f8308d-1088-4e37-af6a-3839427e8239"",""iacStatus"":""completed"",""iacStatusMessage"":""Workflow completed successfully"",""iacCreatedAt"":""2026-06-22T06:47:08.764407+00:00"",""iacLastUpdatedAt"":""2026-06-22T06:59:20.516593+00:00"",""iacProgress"":100.0,""iacTotal"":100.0,""iacArtifactDir"":""/auto/cat-sol/ws/thievo/catalyst_center_iac_mcpserver/artifacts/b9f8308d-1088-4e37-af6a-3839427e8239"",""iacRunnerIdent"":""b9f8308d-1088-4e37-af6a-3839427e8239"",""toolName"":""accesspoint_location_config"",""moduleName"":""accesspoint_location_playbook_config_generator"",""catalystCenter"":""LAB"",""result"":{""changed"":false,""diff"":[],""failed"":false,""msg"":""No configurations or components to process for module 'accesspoint_location_workflow_manager'. This indicates either no access point locations exist in Catalyst Center, filter criteria returned no matches, or data collection failed. Verify input filters match existing AP configurations and AP locations are properly configured in Catalyst Center."",""response"":""No config | No generated YAML found in task detail"
2026-06-22_11-13-53,2026-06-22T07:05:27Z,LAB,application_policy,application_policy_config,completed,11603595-fa32-452a-b9eb-9248a095031e,356.015,,2,,,,,,2790,data/lab/latest/application_policy_playbook_config.yml,data/lab/history/2026-06-22_11-13-53/application_policy_playbook_config.yml,
2026-06-22_11-13-53,2026-06-22T07:06:01Z,LAB,assurance_issue,assurance_issue_config,completed,ae949fd4-8689-4a86-82aa-230ce54519b0,34.266,,1,,,,,,928,data/lab/latest/assurance_issue_playbook_config.yml,data/lab/history/2026-06-22_11-13-53/assurance_issue_playbook_config.yml,
2026-06-22_11-13-53,2026-06-22T07:07:19Z,LAB,assurance_device_health_score_settings,assurance_device_health_score_settings_config,completed,14e67fdb-8bd7-4fba-9dc0-e8ca4975d0cb,77.750,,1,,,,,,15519,data/lab/latest/assurance_device_health_score_settings_playbook_config.yml,data/lab/history/2026-06-22_11-13-53/assurance_device_health_score_settings_playbook_config.yml,
2026-06-22_11-13-53,2026-06-22T07:47:22Z,LAB,events_and_notifications,events_and_notifications_config,failed,30bf8f7d-46a1-45d3-b0e5-bec594077170,2402.906,,,,,,,,,,,No generated YAML found in task detail
2026-06-22_11-13-53,2026-06-22T07:47:56Z,LAB,backup_and_restore,backup_and_restore_config,completed,391fee5b-cfd7-4906-8a76-bb0294d971e8,34.343,,2,,,,,,1209,data/lab/latest/backup_and_restore_playbook_config.yml,data/lab/history/2026-06-22_11-13-53/backup_and_restore_playbook_config.yml,
2026-06-22_11-13-53,2026-06-22T08:01:00Z,LAB,sda_fabric_devices,sda_fabric_devices_config,failed,a434addd-9ef4-4a76-a834-32ca57983232,784.250,,,,,,,,,,,"{""iacTaskId"":""a434addd-9ef4-4a76-a834-32ca57983232"",""iacStatus"":""failed"",""iacStatusMessage"":""Workflow failed with status=failed rc=2"",""toolName"":""sda_fabric_devices_config"",""moduleName"":""sda_fabric_devices_playbook_config_generator"",""catalystCenter"":""LAB"",""iacCreatedAt"":""2026-06-22T07:47:56.944437+00:00"",""iacLastUpdatedAt"":""2026-06-22T08:00:49.595473+00:00"",""iacProgress"":100.0,""iacTotal"":100.0,""destructive"":false} | failed | Workflow failed with status=failed rc=2 | {""iacTaskId"":""a434addd-9ef4-4a76-a834-32ca57983232"",""iacStatus"":""failed"",""iacStatusMessage"":""Workflow failed with status=failed rc=2"",""iacCreatedAt"":""2026-06-22T07:47:56.944437+00:00"",""iacLastUpdatedAt"":""2026-06-22T08:00:49.595473+00:00"",""iacProgress"":100.0,""iacTotal"":100.0,""iacArtifactDir"":""/auto/cat-sol/ws/thievo/catalyst_center_iac_mcpserver/artifacts/a434addd-9ef4-4a76-a834-32ca57983232"",""iacRunnerIdent"":""a434addd-9ef4-4a76-a834-32ca57983232"",""toolName"":""sda_fabric_devices_config"",""moduleName"":""sda_fabric_devices_playbo | No generated YAML found in task detail"
2026-06-22_11-13-53,2026-06-22T08:01:24Z,LAB,sda_fabric_sites_zones,sda_fabric_sites_zones_config,failed,f2d1b29b-7af4-4e71-8150-466e2711ed5b,23.672,,,,,,,,,,,"{""iacTaskId"":""f2d1b29b-7af4-4e71-8150-466e2711ed5b"",""iacStatus"":""failed"",""iacStatusMessage"":""Workflow failed with status=failed rc=2"",""toolName"":""sda_fabric_sites_zones_config"",""moduleName"":""sda_fabric_sites_zones_playbook_config_generator"",""catalystCenter"":""LAB"",""iacCreatedAt"":""2026-06-22T08:01:01.204650+00:00"",""iacLastUpdatedAt"":""2026-06-22T08:01:12.942045+00:00"",""iacProgress"":100.0,""iacTotal"":100.0,""destructive"":false} | failed | Workflow failed with status=failed rc=2 | {""iacTaskId"":""f2d1b29b-7af4-4e71-8150-466e2711ed5b"",""iacStatus"":""failed"",""iacStatusMessage"":""Workflow failed with status=failed rc=2"",""iacCreatedAt"":""2026-06-22T08:01:01.204650+00:00"",""iacLastUpdatedAt"":""2026-06-22T08:01:12.942045+00:00"",""iacProgress"":100.0,""iacTotal"":100.0,""iacArtifactDir"":""/auto/cat-sol/ws/thievo/catalyst_center_iac_mcpserver/artifacts/f2d1b29b-7af4-4e71-8150-466e2711ed5b"",""iacRunnerIdent"":""f2d1b29b-7af4-4e71-8150-466e2711ed5b"",""toolName"":""sda_fabric_sites_zones_config"",""moduleName"":""sda_fabric_si | No generated YAML found in task detail"
2026-06-22_11-13-53,2026-06-22T08:01:37Z,LAB,sda_fabric_transits,sda_fabric_transits_config,failed,484e08ce-d57b-42fd-aeeb-781fc8428ba6,13.047,,,,,,,,,,,"{""iacTaskId"":""484e08ce-d57b-42fd-aeeb-781fc8428ba6"",""iacStatus"":""failed"",""iacStatusMessage"":""Workflow failed with status=failed rc=2"",""toolName"":""sda_fabric_transits_config"",""moduleName"":""sda_fabric_transits_playbook_config_generator"",""catalystCenter"":""LAB"",""iacCreatedAt"":""2026-06-22T08:01:24.915216+00:00"",""iacLastUpdatedAt"":""2026-06-22T08:01:33.857068+00:00"",""iacProgress"":100.0,""iacTotal"":100.0,""destructive"":false} | failed | Workflow failed with status=failed rc=2 | {""iacTaskId"":""484e08ce-d57b-42fd-aeeb-781fc8428ba6"",""iacStatus"":""failed"",""iacStatusMessage"":""Workflow failed with status=failed rc=2"",""iacCreatedAt"":""2026-06-22T08:01:24.915216+00:00"",""iacLastUpdatedAt"":""2026-06-22T08:01:33.857068+00:00"",""iacProgress"":100.0,""iacTotal"":100.0,""iacArtifactDir"":""/auto/cat-sol/ws/thievo/catalyst_center_iac_mcpserver/artifacts/484e08ce-d57b-42fd-aeeb-781fc8428ba6"",""iacRunnerIdent"":""484e08ce-d57b-42fd-aeeb-781fc8428ba6"",""toolName"":""sda_fabric_transits_config"",""moduleName"":""sda_fabric_transits_pl | No generated YAML found in task detail"
2026-06-22_11-13-53,2026-06-22T08:01:52Z,LAB,sda_fabric_virtual_networks,sda_fabric_virtual_networks_config,failed,f359b364-4af6-4402-945a-982e9a266bff,14.422,,,,,,,,,,,"{""iacTaskId"":""f359b364-4af6-4402-945a-982e9a266bff"",""iacStatus"":""failed"",""iacStatusMessage"":""Workflow failed with status=failed rc=2"",""toolName"":""sda_fabric_virtual_networks_config"",""moduleName"":""sda_fabric_virtual_networks_playbook_config_generator"",""catalystCenter"":""LAB"",""iacCreatedAt"":""2026-06-22T08:01:39.221635+00:00"",""iacLastUpdatedAt"":""2026-06-22T08:01:48.695456+00:00"",""iacProgress"":100.0,""iacTotal"":100.0,""destructive"":false} | failed | Workflow failed with status=failed rc=2 | {""iacTaskId"":""f359b364-4af6-4402-945a-982e9a266bff"",""iacStatus"":""failed"",""iacStatusMessage"":""Workflow failed with status=failed rc=2"",""iacCreatedAt"":""2026-06-22T08:01:39.221635+00:00"",""iacLastUpdatedAt"":""2026-06-22T08:01:48.695456+00:00"",""iacProgress"":100.0,""iacTotal"":100.0,""iacArtifactDir"":""/auto/cat-sol/ws/thievo/catalyst_center_iac_mcpserver/artifacts/f359b364-4af6-4402-945a-982e9a266bff"",""iacRunnerIdent"":""f359b364-4af6-4402-945a-982e9a266bff"",""toolName"":""sda_fabric_virtual_networks_config"",""moduleName"" | No generated YAML found in task detail"
2026-06-22_11-13-53,2026-06-22T08:02:05Z,LAB,sda_fabric_multicast,sda_fabric_multicast_config,failed,7ad3bc6a-a3e2-48b8-9595-3334ac8ee8c5,13.266,,,,,,,,,,,"{""iacTaskId"":""7ad3bc6a-a3e2-48b8-9595-3334ac8ee8c5"",""iacStatus"":""failed"",""iacStatusMessage"":""Workflow failed with status=failed rc=2"",""toolName"":""sda_fabric_multicast_config"",""moduleName"":""sda_fabric_multicast_playbook_config_generator"",""catalystCenter"":""LAB"",""iacCreatedAt"":""2026-06-22T08:01:52.349065+00:00"",""iacLastUpdatedAt"":""2026-06-22T08:02:01.473908+00:00"",""iacProgress"":100.0,""iacTotal"":100.0,""destructive"":false} | failed | Workflow failed with status=failed rc=2 | {""iacTaskId"":""7ad3bc6a-a3e2-48b8-9595-3334ac8ee8c5"",""iacStatus"":""failed"",""iacStatusMessage"":""Workflow failed with status=failed rc=2"",""iacCreatedAt"":""2026-06-22T08:01:52.349065+00:00"",""iacLastUpdatedAt"":""2026-06-22T08:02:01.473908+00:00"",""iacProgress"":100.0,""iacTotal"":100.0,""iacArtifactDir"":""/auto/cat-sol/ws/thievo/catalyst_center_iac_mcpserver/artifacts/7ad3bc6a-a3e2-48b8-9595-3334ac8ee8c5"",""iacRunnerIdent"":""7ad3bc6a-a3e2-48b8-9595-3334ac8ee8c5"",""toolName"":""sda_fabric_multicast_config"",""moduleName"":""sda_fabric_multicas | No generated YAML found in task detail"
2026-06-22_11-13-53,2026-06-22T08:02:29Z,LAB,sda_extranet_policies,sda_extranet_policies_config,failed,45cda583-171b-4e78-b3a8-88cc09adef2f,23.765,,,,,,,,,,,"{""iacTaskId"":""45cda583-171b-4e78-b3a8-88cc09adef2f"",""iacStatus"":""failed"",""iacStatusMessage"":""Workflow failed with status=failed rc=2"",""toolName"":""sda_extranet_policies_config"",""moduleName"":""sda_extranet_policies_playbook_config_generator"",""catalystCenter"":""LAB"",""iacCreatedAt"":""2026-06-22T08:02:05.703253+00:00"",""iacLastUpdatedAt"":""2026-06-22T08:02:20.322381+00:00"",""iacProgress"":100.0,""iacTotal"":100.0,""destructive"":false} | failed | Workflow failed with status=failed rc=2 | {""iacTaskId"":""45cda583-171b-4e78-b3a8-88cc09adef2f"",""iacStatus"":""failed"",""iacStatusMessage"":""Workflow failed with status=failed rc=2"",""iacCreatedAt"":""2026-06-22T08:02:05.703253+00:00"",""iacLastUpdatedAt"":""2026-06-22T08:02:20.322381+00:00"",""iacProgress"":100.0,""iacTotal"":100.0,""iacArtifactDir"":""/auto/cat-sol/ws/thievo/catalyst_center_iac_mcpserver/artifacts/45cda583-171b-4e78-b3a8-88cc09adef2f"",""iacRunnerIdent"":""45cda583-171b-4e78-b3a8-88cc09adef2f"",""toolName"":""sda_extranet_policies_config"",""moduleName"":""sda_extranet_pol | No generated YAML found in task detail"
2026-06-22_11-13-53,2026-06-22T08:02:42Z,LAB,sda_host_port_onboarding,sda_host_port_onboarding_config,failed,ac2f0d53-c2cc-47b5-9e6a-75c3a29f135e,12.953,,,,,,,,,,,"{""iacTaskId"":""ac2f0d53-c2cc-47b5-9e6a-75c3a29f135e"",""iacStatus"":""failed"",""iacStatusMessage"":""Workflow failed with status=failed rc=5"",""toolName"":""sda_host_port_onboarding_config"",""moduleName"":""sda_host_port_onboarding_playbook_config_generator"",""catalystCenter"":""LAB"",""iacCreatedAt"":""2026-06-22T08:02:29.421001+00:00"",""iacLastUpdatedAt"":""2026-06-22T08:02:36.868631+00:00"",""iacProgress"":100.0,""iacTotal"":100.0,""destructive"":false} | failed | Workflow failed with status=failed rc=5 | {""iacTaskId"":""ac2f0d53-c2cc-47b5-9e6a-75c3a29f135e"",""iacStatus"":""failed"",""iacStatusMessage"":""Workflow failed with status=failed rc=5"",""iacCreatedAt"":""2026-06-22T08:02:29.421001+00:00"",""iacLastUpdatedAt"":""2026-06-22T08:02:36.868631+00:00"",""iacProgress"":100.0,""iacTotal"":100.0,""iacArtifactDir"":""/auto/cat-sol/ws/thievo/catalyst_center_iac_mcpserver/artifacts/ac2f0d53-c2cc-47b5-9e6a-75c3a29f135e"",""iacRunnerIdent"":""ac2f0d53-c2cc-47b5-9e6a-75c3a29f135e"",""toolName"":""sda_host_port_onboarding_config"",""moduleName"":""sda_hos | No generated YAML found in task detail"
2026-06-22_11-13-53,2026-06-22T08:02:55Z,LAB,wired_campus_automation,wired_campus_automation_config,failed,539bb73d-164a-483f-8710-58f14049a075,13.063,,,,,,,,,,,"{""iacTaskId"":""539bb73d-164a-483f-8710-58f14049a075"",""iacStatus"":""failed"",""iacStatusMessage"":""Workflow failed with status=failed rc=5"",""toolName"":""wired_campus_automation_config"",""moduleName"":""wired_campus_automation_playbook_config_generator"",""catalystCenter"":""LAB"",""iacCreatedAt"":""2026-06-22T08:02:42.429218+00:00"",""iacLastUpdatedAt"":""2026-06-22T08:02:51.523864+00:00"",""iacProgress"":100.0,""iacTotal"":100.0,""destructive"":false} | failed | Workflow failed with status=failed rc=5 | {""iacTaskId"":""539bb73d-164a-483f-8710-58f14049a075"",""iacStatus"":""failed"",""iacStatusMessage"":""Workflow failed with status=failed rc=5"",""iacCreatedAt"":""2026-06-22T08:02:42.429218+00:00"",""iacLastUpdatedAt"":""2026-06-22T08:02:51.523864+00:00"",""iacProgress"":100.0,""iacTotal"":100.0,""iacArtifactDir"":""/auto/cat-sol/ws/thievo/catalyst_center_iac_mcpserver/artifacts/539bb73d-164a-483f-8710-58f14049a075"",""iacRunnerIdent"":""539bb73d-164a-483f-8710-58f14049a075"",""toolName"":""wired_campus_automation_config"",""moduleName"":""wired_camp | No generated YAML found in task detail"
2026-06-22_11-13-53,2026-06-22T08:03:08Z,LAB,rma,rma_config,failed,510b59f4-66fa-4934-a2a0-ad53c28e3c7c,12.922,,,,,,,,,,,"{""iacTaskId"":""510b59f4-66fa-4934-a2a0-ad53c28e3c7c"",""iacStatus"":""failed"",""iacStatusMessage"":""Workflow failed with status=failed rc=5"",""toolName"":""rma_config"",""moduleName"":""rma_playbook_config_generator"",""catalystCenter"":""LAB"",""iacCreatedAt"":""2026-06-22T08:02:55.414103+00:00"",""iacLastUpdatedAt"":""2026-06-22T08:03:01.911001+00:00"",""iacProgress"":100.0,""iacTotal"":100.0,""destructive"":false} | failed | Workflow failed with status=failed rc=5 | {""iacTaskId"":""510b59f4-66fa-4934-a2a0-ad53c28e3c7c"",""iacStatus"":""failed"",""iacStatusMessage"":""Workflow failed with status=failed rc=5"",""iacCreatedAt"":""2026-06-22T08:02:55.414103+00:00"",""iacLastUpdatedAt"":""2026-06-22T08:03:01.911001+00:00"",""iacProgress"":100.0,""iacTotal"":100.0,""iacArtifactDir"":""/auto/cat-sol/ws/thievo/catalyst_center_iac_mcpserver/artifacts/510b59f4-66fa-4934-a2a0-ad53c28e3c7c"",""iacRunnerIdent"":""510b59f4-66fa-4934-a2a0-ad53c28e3c7c"",""toolName"":""rma_config"",""moduleName"":""rma_playbook_config_generator"",""catalystCenter"":""LAB"",""result"":{""statu | No generated YAML found in task detail"
